transaction_id,customer_id,menu_id,menu_name,category,quantity,price,total_price,transaction_date,transaction_time
TRX00475,C0139,M005,Matcha Latte,Non-Coffee,2,32000,64000,2025-01-04,20:39:00
TRX00710,C0147,M014,Milo Dinosaur,Non-Coffee,1,25000,25000,2025-03-14,21:37:00
TRX00315,C0096,M010,Roti Bakar,Food,1,20000,20000,2025-04-14,09:21:00
TRX00160,C0083,M001,Kopi Latte,Coffee,1,28000,28000,2024-10-30,11:26:00
TRX02260,C0129,M001,Kopi Latte,Coffee,1,28000,28000,2024-12-22,08:56:00
TRX02697,C0086,M002,Cappuccino,Coffee,1,30000,30000,2025-04-15,20:15:00
TRX01056,C0004,M014,Milo Dinosaur,Non-Coffee,2,25000,50000,2024-09-16,18:26:00
TRX01854,C0054,M002,Cappuccino,Coffee,2,30000,60000,2024-08-05,11:53:00
TRX01281,C0135,M008,Croissant,Food,1,25000,25000,2024-10-10,09:19:00
TRX01068,C0040,M005,Matcha Latte,Non-Coffee,1,32000,32000,2025-01-08,14:53:00
TRX02588,C0110,M008,Croissant,Food,1,25000,25000,2024-07-18,21:18:00
TRX02957,C0018,M013,Vietnamese Drip,Coffee,1,27000,27000,2025-05-19,10:57:00
TRX02793,C0054,M001,Kopi Latte,Coffee,2,28000,56000,2025-03-26,18:55:00
TRX00333,C0176,M005,Matcha Latte,Non-Coffee,,32000,32000,2025-05-19,16:17:00
TRX00666,C0135,M009,Sandwich Ayam,Food,1,35000,35000,2025-03-30,09:07:00
TRX01935,C0064,M005,Matcha Latte,Non-Coffee,1,32000,32000,2024-12-31,14:06:00
TRX02382,C0129,M004,Espresso,Coffee,1,18000,18000,2025-02-23,18:30:00
TRX00093,C0133,M009,Sandwich Ayam,Food,2,35000,70000,2024-11-14,16:18:00
TRX00856,C0129,M003,Americano,Coffee,1,22000,22000,2025-03-20,16:12:00
TRX02314,C0196,M013,Vietnamese Drip,Coffee,1,27000,27000,2025-03-28,13:14:00
TRX02478,C0198,M014,Milo Dinosaur,Non-Coffee,2,25000,50000,2024-10-28,17:16:00
TRX01933,C0179,M001,Kopi Latte,Coffee,1,28000,28000,2025-03-14,12:25:00
TRX01774,C0015,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2025-03-24,18:29:00
TRX00761,C0114,M008,Croissant,Food,2,25000,50000,2025-03-06,08:21:00
TRX00756,C0155,M002,Cappuccino,Coffee,1,30000,30000,2024-11-10,10:41:00
TRX01467,C0045,M012,Caramel Macchiato,Coffee,1,33000,33000,2024-12-27,12:32:00
TRX01254,C0097,M012,Caramel Macchiato,Coffee,1,33000,33000,2025-01-14,11:10:00
TRX01979,C0154,M002,Cappuccino,Coffee,1,30000,30000,2025-04-03,11:37:00
TRX00990,C0190,M007,Teh Tarik,Non-Coffee,1,15000,15000,2025-01-20,15:48:00
TRX02487,C0008,M007,Teh Tarik,Non-Coffee,1,15000,15000,2025-03-20,14:09:00
TRX01870,C0113,M001,Kopi Latte,Coffee,1,28000,28000,2024-07-02,08:21:00
TRX02139,C0150,M014,Milo Dinosaur,Non-Coffee,1,25000,25000,2024-12-20,17:39:00
TRX01239,C0167,M012,Caramel Macchiato,Coffee,1,33000,33000,2024-10-29,21:47:00
TRX02575,C0155,M014,Milo Dinosaur,Non-Coffee,1,25000,25000,2025-04-29,13:52:00
TRX01482,C0191,M004,Espresso,Coffee,2,18000,36000,2024-09-16,15:30:00
TRX01879,C0147,M002,Cappuccino,Coffee,1,30000,30000,2024-08-17,20:59:00
TRX02770,C0031,M007,Teh Tarik,Non-Coffee,1,15000,15000,2024-12-31,11:30:00
TRX01996,C0092,M012,Caramel Macchiato,Coffee,1,33000,33000,2025-02-18,17:23:00
TRX02478,C0198,M005,Matcha Latte,Non-Coffee,1,32000,32000,2024-10-28,14:52:00
TRX01272,C0126,M004,Espresso,Coffee,1,18000,18000,2024-12-29,18:43:00
TRX00514,C0156,M004,Espresso,Coffee,2,18000,36000,2025-04-17,10:32:00
TRX01031,C0070,M002,Cappuccino,Coffee,2,30000,60000,2024-08-25,13:01:00
TRX00273,C0145,M004,Espresso,Coffee,1,18000,18000,2025-03-15,17:14:00
TRX00587,C0018,M007,Teh Tarik,Non-Coffee,1,15000,15000,2024-07-07,19:18:00
TRX01787,C0118,M004,Espresso,Coffee,1,18000,18000,2025-01-30,11:57:00
TRX00147,C0057,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2024-09-07,19:35:00
TRX00640,C0042,M002,Cappuccino,Coffee,2,30000,60000,2025-06-30,18:50:00
TRX02006,C0134,M003,Americano,Coffee,1,22000,22000,2025-05-30,16:59:00
TRX02072,C0132,M014,Milo Dinosaur,Non-Coffee,1,25000,25000,2025-05-22,18:15:00
TRX01817,C0169,M007,Teh Tarik,Non-Coffee,1,15000,15000,2024-09-26,10:05:00
TRX01147,C0169,M003,Americano,Coffee,1,22000,22000,2025-05-14,10:22:00
TRX01962,C0095,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2024-11-13,20:48:00
TRX01853,C0115,M002,Cappuccino,Coffee,2,30000,60000,2025-05-23,19:45:00
TRX02287,C0177,M007,Teh Tarik,Non-Coffee,2,15000,30000,2025-04-29,18:04:00
TRX00035,C0151,M010,Roti Bakar,Food,2,20000,40000,2024-09-18,12:02:00
TRX01182,C0168,M003,Americano,Coffee,1,22000,22000,2025-05-08,21:16:00
TRX01679,C0195,M002,Cappuccino,Coffee,2,30000,60000,2024-11-16,15:32:00
TRX00854,C0111,M007,Teh Tarik,Non-Coffee,1,15000,15000,2025-01-26,08:11:00
TRX00132,C0082,M015,Cheesecake,Food,2,30000,60000,2025-03-03,12:18:00
TRX02570,C0075,M013,Vietnamese Drip,Coffee,2,27000,54000,2024-11-10,13:15:00
TRX01071,C0196,M004,Espresso,Coffee,1,18000,18000,2025-05-18,17:45:00
TRX00438,C0109,M012,Caramel Macchiato,Coffee,1,33000,33000,2025-03-02,09:20:00
TRX00953,C0040,M008,Croissant,Food,1,25000,25000,2024-12-09,09:43:00
TRX01543,C0173,M001,Kopi Latte,Coffee,1,28000,28000,2024-10-18,12:00:00
TRX02503,C0125,M002,Cappuccino,Coffee,1,30000,30000,2025-06-07,14:36:00
TRX01418,C0185,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2024-08-16,19:31:00
TRX00681,C0134,M002,Cappuccino,Coffee,1,30000,30000,2025-06-03,09:47:00
TRX02476,C0131,M015,Cheesecake,Food,2,30000,60000,2025-05-12,10:31:00
TRX00959,C0095,M003,Americano,Coffee,1,22000,22000,2025-06-28,12:17:00
TRX00225,C0116,M002,Cappuccino,Coffee,2,30000,60000,2024-08-08,13:29:00
TRX02668,C0102,M013,Vietnamese Drip,Coffee,1,27000,27000,2025-01-01,11:31:00
TRX01385,C0169,M009,Sandwich Ayam,Food,1,35000,35000,2024-08-12,11:14:00
TRX01760,C0032,M015,Cheesecake,Food,1,30000,30000,2025-04-05,09:40:00
TRX01504,C0023,M014,Milo Dinosaur,Non-Coffee,1,25000,25000,2024-12-11,18:04:00
TRX01311,C0046,M005,Matcha Latte,Non-Coffee,2,32000,64000,2024-09-20,12:20:00
TRX01294,C0029,M005,Matcha Latte,Non-Coffee,1,32000,32000,2024-09-30,19:37:00
TRX02030,C0004,M001,Kopi Latte,Coffee,1,28000,28000,2024-10-13,08:32:00
TRX02879,C0076,M002,Cappuccino,Coffee,1,30000,30000,2025-04-14,16:27:00
TRX02505,C0146,M005,Matcha Latte,Non-Coffee,2,32000,64000,2025-04-25,17:42:00
TRX01769,C0123,M007,Teh Tarik,Non-Coffee,1,15000,15000,2024-12-23,19:10:00
TRX00043,C0114,M004,Espresso,Coffee,1,18000,18000,2024-08-07,17:35:00
TRX02153,C0003,M007,Teh Tarik,Non-Coffee,1,15000,15000,2025-02-10,13:13:00
TRX02579,C0186,M006,Chocolate Frappe,Non-Coffee,2,35000,70000,2024-09-16,19:02:00
TRX00908,C0069,M015,Cheesecake,Food,1,30000,30000,2024-10-16,19:27:00
TRX00243,C0158,M005,Matcha Latte,Non-Coffee,1,32000,32000,2024-09-17,11:51:00
TRX02811,C0160,M005,Matcha Latte,Non-Coffee,2,32000,64000,2025-01-06,09:06:00
TRX01876,C0137,M013,Vietnamese Drip,Coffee,1,27000,27000,2025-01-18,12:15:00
TRX00068,C0027,M001,Kopi Latte,Coffee,3,28000,84000,2024-12-23,16:33:00
TRX01937,C0131,M011,Pasta Carbonara,Food,2,45000,90000,2024-08-18,13:58:00
TRX02285,C0050,M012,Caramel Macchiato,Coffee,1,33000,33000,2025-03-20,10:22:00
TRX00802,C0053,M007,Teh Tarik,Non-Coffee,1,15000,15000,2024-11-03,15:55:00
TRX02364,C0158,M009,Sandwich Ayam,Food,1,35000,35000,2025-02-26,15:21:00
TRX01521,C0001,M007,Teh Tarik,Non-Coffee,1,15000,15000,2024-12-15,20:17:00
TRX02646,C0051,M005,Matcha Latte,Non-Coffee,2,32000,64000,2025-01-22,17:04:00
TRX02491,C0029,M001,Kopi Latte,Coffee,1,28000,28000,2025-05-04,16:08:00
TRX00747,C0176,M009,Sandwich Ayam,Food,2,35000,70000,2025-05-05,16:12:00
TRX02635,C0155,M002,Cappuccino,Coffee,1,30000,30000,2024-07-15,17:41:00
TRX01930,C0097,M010,Roti Bakar,Food,1,20000,20000,2025-01-13,12:28:00
TRX01899,C0106,M005,Matcha Latte,Non-Coffee,1,32000,32000,2025-04-10,09:31:00
TRX01878,C0118,M013,Vietnamese Drip,Coffee,3,27000,81000,2024-08-04,21:46:00
TRX00975,C0100,M002,Cappuccino,Coffee,1,30000,30000,2024-09-06,10:22:00
TRX00463,C0098,M012,Caramel Macchiato,Coffee,1,33000,33000,2024-07-07,20:28:00
TRX01889,C0090,M001,Kopi Latte,Coffee,2,28000,56000,2025-01-11,11:45:00
TRX00391,C0033,M008,Croissant,Food,1,25000,25000,2025-06-09,17:42:00
TRX02193,C0105,M005,Matcha Latte,Non-Coffee,1,32000,32000,2025-04-28,19:12:00
TRX01662,C0094,M002,Cappuccino,Coffee,1,30000,30000,2024-09-19,21:54:00
TRX02102,C0057,M003,Americano,Coffee,1,22000,22000,2025-04-12,21:40:00
TRX00073,C0050,M002,Cappuccino,Coffee,1,30000,30000,2024-10-24,18:21:00
TRX02140,C0056,M003,Americano,Coffee,1,22000,22000,2024-08-05,12:44:00
TRX02330,C0039,M007,Teh Tarik,Non-Coffee,1,15000,15000,2025-01-17,09:31:00
TRX00216,C0092,M001,Kopi Latte,Coffee,1,28000,28000,2024-07-05,18:31:00
TRX00024,C0049,M010,Roti Bakar,Food,2,20000,40000,2025-05-14,18:53:00
TRX00646,C0171,M010,Roti Bakar,Food,1,20000,20000,2024-09-14,15:57:00
TRX01016,C0018,M014,Milo Dinosaur,Non-Coffee,1,25000,25000,2024-08-27,10:11:00
TRX01133,C0065,M002,Cappuccino,Coffee,1,30000,30000,2024-09-08,18:29:00
TRX02363,C0195,M005,Matcha Latte,Non-Coffee,1,32000,32000,2024-07-29,08:35:00
TRX01668,C0001,M012,Caramel Macchiato,Coffee,1,33000,33000,2024-08-23,13:43:00
TRX01919,C0130,M002,Cappuccino,Coffee,3,30000,90000,2025-04-26,08:46:00
TRX01060,C0139,M010,Roti Bakar,Food,1,20000,20000,2025-02-04,14:23:00
TRX02433,C0180,M011,Pasta Carbonara,Food,1,45000,45000,2025-04-03,14:31:00
TRX02095,C0040,M011,Pasta Carbonara,Food,1,45000,45000,2025-03-23,19:23:00
TRX02734,C0186,M002,Cappuccino,Coffee,1,30000,30000,2024-08-14,14:55:00
TRX02168,C0057,M004,Espresso,Coffee,1,18000,18000,2025-04-12,14:43:00
TRX01623,C0132,M003,Americano,Coffee,2,22000,44000,2024-07-11,11:55:00
TRX01727,C0150,M007,Teh Tarik,Non-Coffee,1,15000,15000,2024-12-16,13:16:00
TRX02365,C0059,M014,Milo Dinosaur,Non-Coffee,2,25000,50000,2024-07-21,16:00:00
TRX01405,C0077,M008,Croissant,Food,2,25000,50000,2024-09-02,20:58:00
TRX00665,C0106,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2024-12-22,19:53:00
TRX01785,C0076,M012,Caramel Macchiato,Coffee,2,33000,66000,2024-07-11,21:14:00
TRX00477,C0157,M007,Teh Tarik,Non-Coffee,1,15000,15000,2024-11-22,16:42:00
TRX02728,C0085,M008,Croissant,Food,1,25000,25000,2024-07-27,09:26:00
TRX01642,C0088,M003,Americano,Coffee,3,22000,66000,2025-05-12,17:35:00
TRX01873,C0035,M012,Caramel Macchiato,Coffee,2,33000,66000,2025-01-03,16:12:00
TRX02279,C0055,M001,Kopi Latte,Coffee,2,28000,56000,2024-07-12,18:55:00
TRX01611,C0114,M003,Americano,Coffee,1,22000,22000,2025-05-07,21:44:00
TRX00363,C0183,M013,Vietnamese Drip,Coffee,2,27000,54000,2024-11-26,10:32:00
TRX01462,C0043,M008,Croissant,Food,2,25000,50000,2024-11-09,12:06:00
TRX01368,C0007,M009,Sandwich Ayam,Food,2,35000,70000,2025-03-31,11:42:00
TRX02014,C0188,M005,Matcha Latte,Non-Coffee,1,32000,32000,2024-08-15,20:46:00
TRX02465,C0192,M002,Cappuccino,Coffee,1,30000,30000,2025-05-08,09:00:00
TRX01549,C0070,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2024-11-16,19:09:00
TRX02397,C0030,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2024-11-25,11:02:00
TRX02619,C0113,M002,Cappuccino,Coffee,1,30000,30000,2025-06-06,13:07:00
TRX02032,C0089,M010,Roti Bakar,Food,1,20000,20000,2024-11-02,08:03:00
TRX02716,C0171,M008,Croissant,Food,1,25000,25000,2025-01-31,09:18:00
TRX02309,C0082,M002,Cappuccino,Coffee,2,30000,60000,2025-04-01,19:38:00
TRX01265,C0016,M012,Caramel Macchiato,Coffee,1,33000,33000,2024-08-03,12:05:00
TRX01269,C0006,M002,Cappuccino,Coffee,2,30000,60000,2024-09-25,11:19:00
TRX02252,C0137,M010,Roti Bakar,Food,1,20000,20000,2024-10-28,17:26:00
TRX01671,C0060,M005,Matcha Latte,Non-Coffee,1,32000,32000,2024-12-09,17:16:00
TRX00840,C0057,M007,Teh Tarik,Non-Coffee,2,15000,30000,2024-07-02,21:21:00
TRX00376,C0136,M015,Cheesecake,Food,2,30000,60000,2025-03-01,11:02:00
TRX01240,C0188,M003,Americano,Coffee,1,22000,22000,2024-08-11,16:47:00
TRX00431,C0063,M001,Kopi Latte,Coffee,2,28000,56000,2024-12-21,20:20:00
TRX00298,C0043,M003,Americano,Coffee,1,22000,22000,2024-10-17,17:16:00
TRX00914,C0195,M005,Matcha Latte,Non-Coffee,2,32000,64000,2024-11-14,13:52:00
TRX01733,C0114,M002,Cappuccino,Coffee,1,30000,30000,2024-08-06,21:21:00
TRX02438,C0045,M001,Kopi Latte,Coffee,2,28000,56000,2024-10-02,18:59:00
TRX01130,C0111,M001,Kopi Latte,Coffee,1,28000,28000,2024-12-28,12:50:00
TRX00637,C0166,M010,Roti Bakar,Food,1,20000,20000,2024-12-19,21:35:00
TRX02015,C0199,M009,Sandwich Ayam,Food,3,35000,105000,2025-04-14,20:50:00
TRX02097,C0134,M005,Matcha Latte,Non-Coffee,2,32000,64000,2025-05-05,21:14:00
TRX02750,C0182,M005,Matcha Latte,Non-Coffee,1,32000,32000,2024-07-13,21:42:00
TRX00447,C0019,M001,Kopi Latte,Coffee,1,28000,28000,2024-08-10,12:45:00
TRX00997,C0092,M001,Kopi Latte,Coffee,2,28000,56000,2024-10-21,20:37:00
TRX02995,C0164,M003,Americano,Coffee,3,22000,66000,2025-02-08,12:20:00
TRX02587,C0134,M012,Caramel Macchiato,Coffee,1,33000,33000,2024-10-20,12:53:00
TRX01087,C0091,M003,Americano,Coffee,1,22000,22000,2025-01-20,20:11:00
TRX02481,C0046,M004,Espresso,Coffee,1,18000,18000,2024-08-02,12:14:00
TRX00755,C0117,M012,Caramel Macchiato,Coffee,2,33000,66000,2025-06-09,20:11:00
TRX00619,C0033,M002,Cappuccino,Coffee,1,30000,30000,2024-07-17,13:14:00
TRX00176,C0159,M010,Roti Bakar,Food,1,20000,20000,2025-05-23,08:34:00
TRX00197,C0126,M009,Sandwich Ayam,Food,1,35000,35000,2025-04-21,16:01:00
TRX00182,C0112,M008,Croissant,Food,1,25000,25000,2025-05-27,08:14:00
TRX00122,C0037,M004,Espresso,Coffee,1,18000,18000,2024-10-10,19:21:00
TRX00471,C0028,M005,Matcha Latte,Non-Coffee,1,32000,32000,2024-09-03,13:51:00
TRX02426,C0159,M012,Caramel Macchiato,Coffee,1,33000,33000,2025-02-03,08:36:00
TRX01628,C0077,M005,Matcha Latte,Non-Coffee,1,32000,32000,2024-08-29,13:31:00
TRX02925,C0023,M004,Espresso,Coffee,1,18000,18000,2025-05-29,08:02:00
TRX01162,C0148,M002,Cappuccino,Coffee,2,30000,60000,2024-11-01,12:41:00
TRX02636,C0139,M011,Pasta Carbonara,Food,1,45000,45000,2025-03-25,20:08:00
TRX01791,C0026,M012,Caramel Macchiato,Coffee,1,33000,33000,2025-06-10,12:25:00
TRX00548,C0080,M013,Vietnamese Drip,Coffee,1,27000,27000,2024-07-12,13:49:00
TRX02285,C0050,M014,Milo Dinosaur,Non-Coffee,1,25000,25000,2025-03-20,10:02:00
TRX02600,C0002,M003,Americano,Coffee,1,22000,22000,2024-08-20,16:26:00
TRX02771,C0102,M011,Pasta Carbonara,Food,1,45000,45000,2024-10-22,16:49:00
TRX02713,C0159,M011,Pasta Carbonara,Food,2,45000,90000,2025-01-26,11:13:00
TRX00770,C0067,M012,Caramel Macchiato,Coffee,1,33000,33000,2024-12-30,09:39:00
TRX01645,C0077,M007,Teh Tarik,Non-Coffee,1,15000,15000,2025-03-13,11:29:00
TRX02783,C0148,M011,Pasta Carbonara,Food,1,45000,45000,2024-09-20,08:26:00
TRX01522,C0082,M010,Roti Bakar,Food,2,20000,40000,2025-03-06,12:15:00
TRX00126,C0150,M009,Sandwich Ayam,Food,1,35000,35000,2025-03-03,21:24:00
TRX01641,C0146,M001,Kopi Latte,Coffee,1,28000,28000,2024-11-08,20:57:00
TRX02816,C0168,M008,Croissant,Food,1,25000,25000,2024-08-22,15:20:00
TRX00453,C0117,M013,Vietnamese Drip,Coffee,1,27000,27000,2025-05-20,16:19:00
TRX00542,C0086,M011,Pasta Carbonara,Food,1,45000,45000,2025-02-22,18:21:00
TRX02586,C0131,M014,Milo Dinosaur,Non-Coffee,1,25000,25000,2025-06-05,17:31:00
TRX00992,C0117,M009,Sandwich Ayam,Food,1,35000,35000,2025-03-15,19:17:00
TRX02908,C0067,M009,Sandwich Ayam,Food,1,35000,35000,2024-10-08,20:05:00
TRX00308,C0051,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2024-11-18,09:43:00
TRX02421,C0031,M005,Matcha Latte,Non-Coffee,1,32000,32000,2024-09-12,15:29:00
TRX02144,C0178,M013,Vietnamese Drip,Coffee,3,27000,81000,2025-06-11,18:20:00
TRX02702,C0077,M001,Kopi Latte,Coffee,1,28000,28000,2024-08-22,21:41:00
TRX00084,C0062,M008,Croissant,Food,3,25000,75000,2025-04-19,09:33:00
TRX02587,C0134,M007,Teh Tarik,Non-Coffee,1,15000,15000,2024-10-20,19:32:00
TRX02200,C0112,M003,Americano,Coffee,2,22000,44000,2024-11-02,16:39:00
TRX00133,C0032,M015,Cheesecake,Food,1,30000,30000,2025-04-20,08:18:00
TRX00478,C0018,M012,Caramel Macchiato,Coffee,1,33000,33000,2024-07-23,21:24:00
TRX00050,C0007,M011,Pasta Carbonara,Food,2,45000,90000,2025-05-08,12:58:00
TRX02095,C0040,M012,Caramel Macchiato,Coffee,2,33000,66000,2025-03-23,20:15:00
TRX01779,C0136,M008,Croissant,Food,1,25000,25000,2024-09-08,13:28:00
TRX01271,C0145,M004,Espresso,Coffee,1,18000,18000,2024-12-09,12:05:00
TRX00520,C0113,M001,Kopi Latte,Coffee,2,28000,56000,2025-01-20,15:05:00
TRX00806,C0037,M012,Caramel Macchiato,Coffee,1,33000,33000,2025-01-28,16:24:00
TRX00400,C0011,M004,Espresso,Coffee,1,18000,18000,2024-10-21,16:58:00
TRX01917,C0015,M007,Teh Tarik,Non-Coffee,2,15000,30000,2024-09-20,16:51:00
TRX01205,C0190,M005,Matcha Latte,Non-Coffee,1,32000,32000,2025-02-09,10:46:00
TRX02544,C0105,M011,Pasta Carbonara,Food,1,45000,45000,2024-10-01,08:23:00
TRX01291,C0175,M003,Americano,Coffee,1,22000,22000,2025-03-22,21:25:00
TRX00677,C0029,M001,Kopi Latte,Coffee,1,28000,28000,2024-12-08,20:23:00
TRX00043,C0114,M003,Americano,Coffee,2,22000,44000,2024-08-07,14:38:00
TRX00871,C0180,M012,Caramel Macchiato,Coffee,1,33000,33000,2025-06-30,14:29:00
TRX02843,C0182,M004,Espresso,Coffee,1,18000,18000,2025-03-16,11:05:00
TRX02845,C0152,M002,Cappuccino,Coffee,1,30000,30000,2024-09-24,08:34:00
TRX01180,C0109,M012,Caramel Macchiato,Coffee,3,33000,99000,2025-04-20,15:47:00
TRX02838,C0063,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2025-05-16,20:07:00
TRX01340,C0111,M007,Teh Tarik,Non-Coffee,1,15000,15000,2024-08-27,18:39:00
TRX00554,C0137,M005,Matcha Latte,Non-Coffee,1,32000,32000,2024-08-10,18:41:00
TRX02861,C0164,M004,Espresso,Coffee,1,18000,18000,2024-09-21,14:27:00
TRX00287,C0106,M012,Caramel Macchiato,Coffee,2,33000,66000,2025-03-10,11:10:00
TRX01169,C0113,M015,Cheesecake,Food,1,30000,30000,2024-08-30,08:15:00
TRX00164,C0058,M001,Kopi Latte,Coffee,1,28000,28000,2024-12-01,14:35:00
TRX02473,C0129,M009,Sandwich Ayam,Food,1,35000,35000,2025-03-04,12:41:00
TRX01417,C0103,M001,Kopi Latte,Coffee,2,28000,56000,2024-12-26,09:58:00
TRX01146,C0099,M002,Cappuccino,Coffee,1,30000,30000,2025-06-23,18:57:00
TRX01210,C0193,M006,Chocolate Frappe,Non-Coffee,2,35000,70000,2024-08-24,20:10:00
TRX00304,C0126,M002,Cappuccino,Coffee,2,30000,60000,2025-06-22,13:17:00
TRX02848,C0056,M013,Vietnamese Drip,Coffee,1,27000,27000,2025-01-12,19:02:00
TRX01634,C0050,M015,Cheesecake,Food,1,30000,30000,2024-12-06,11:40:00
TRX01844,C0070,M012,Caramel Macchiato,Coffee,1,33000,33000,2025-01-01,21:49:00
TRX02794,C0008,M005,Matcha Latte,Non-Coffee,2,32000,64000,2025-01-15,21:56:00
TRX01076,C0127,M003,Americano,Coffee,1,22000,22000,2025-01-02,15:40:00
TRX01130,C0111,M003,Americano,Coffee,2,22000,44000,2024-12-28,18:49:00
TRX00881,C0198,M003,Americano,Coffee,3,22000,66000,2025-01-10,13:52:00
TRX02023,C0025,M003,Americano,Coffee,2,22000,44000,2025-05-04,10:40:00
TRX00806,C0037,M013,Vietnamese Drip,Coffee,1,27000,27000,2025-01-28,11:31:00
TRX01557,C0105,M002,Cappuccino,Coffee,1,30000,30000,2025-01-01,15:48:00
TRX01834,C0104,M008,Croissant,Food,2,25000,50000,2024-09-23,10:34:00
TRX00007,C0107,M004,Espresso,Coffee,1,18000,18000,2024-12-22,13:35:00
TRX02133,C0135,M009,Sandwich Ayam,Food,1,35000,35000,2025-06-12,16:26:00
TRX01518,C0059,M013,Vietnamese Drip,Coffee,1,27000,27000,2025-06-28,16:56:00
TRX02093,C0059,M002,Cappuccino,Coffee,2,30000,60000,2025-04-20,16:51:00
TRX01824,C0139,M013,Vietnamese Drip,Coffee,1,27000,27000,2025-06-02,14:49:00
TRX02035,C0079,M012,Caramel Macchiato,Coffee,1,33000,33000,2025-04-24,20:54:00
TRX01947,C0193,M002,Cappuccino,Coffee,1,30000,30000,2025-04-11,12:20:00
TRX01643,C0085,M006,Chocolate Frappe,Non-Coffee,2,35000,70000,2025-05-20,17:33:00
TRX02067,C0132,M001,Kopi Latte,Coffee,1,28000,28000,2025-01-18,20:48:00
TRX00220,C0189,M003,Americano,Coffee,1,22000,22000,2025-05-31,21:05:00
TRX01331,C0125,M008,Croissant,Food,1,25000,25000,2025-05-28,14:00:00
TRX01773,C0112,M002,Cappuccino,Coffee,1,30000,30000,2024-07-24,21:01:00
TRX02134,C0186,M013,Vietnamese Drip,Coffee,3,27000,81000,2024-10-20,20:36:00
TRX02787,C0185,M002,Cappuccino,Coffee,2,30000,60000,2024-11-23,17:19:00
TRX02105,C0171,M011,Pasta Carbonara,Food,1,45000,45000,2025-06-16,17:21:00
TRX02917,C0157,M009,Sandwich Ayam,Food,1,35000,35000,2024-07-18,17:20:00
TRX02610,C0139,M003,Americano,Coffee,2,22000,44000,2025-05-10,12:47:00
TRX02220,C0198,M014,Milo Dinosaur,Non-Coffee,1,25000,25000,2024-10-22,11:55:00
TRX00672,C0171,M002,Cappuccino,Coffee,2,30000,60000,2024-07-06,12:37:00
TRX01651,C0022,M008,Croissant,Food,1,25000,25000,2024-08-12,10:03:00
TRX02872,C0170,M001,Kopi Latte,Coffee,1,28000,28000,2025-05-26,11:26:00
TRX00277,C0092,M009,Sandwich Ayam,Food,2,35000,70000,2025-04-29,17:09:00
TRX01694,C0011,M005,Matcha Latte,Non-Coffee,1,32000,32000,2024-12-07,15:02:00
TRX00327,C0002,M002,Cappuccino,Coffee,1,30000,30000,2025-05-17,09:24:00
TRX01609,C0158,M012,Caramel Macchiato,Coffee,1,33000,33000,2025-01-11,18:31:00
TRX01349,C0095,M007,Teh Tarik,Non-Coffee,2,15000,30000,2024-09-13,13:28:00
TRX00916,C0036,M012,Caramel Macchiato,Coffee,1,33000,33000,2024-07-14,21:15:00
TRX00826,C0161,M006,Chocolate Frappe,Non-Coffee,1,35000,35000,2024-12-19,11:04:00
TRX01785,C0076,M014,Milo Dinosaur,Non-Coffee,2,25000,50000,2024-07-11,10:56:00
TRX00223,C0075,M005,Matcha Latte,Non-Coffee,1,32000,32000,2024-11-26,20:50:00
TRX01781,C0182,M001,Kopi Latte,Coffee,2,28000,56000,2024-08-03,14:48:00
TRX01335,C0190,M001,Kopi Latte,Coffee,2,28000,56000,2025-04-02,19:59:00
TRX00676,C0055,M005,Matcha Latte,Non-Coffee,1,32000,32000,2025-03-16,09:11:00
TRX02058,C0054,M010,Roti Bakar,Food,1,20000,20000,2024-07-26,21:08:00
TRX01960,C0187,M005,Matcha Latte,Non-Coffee,1,32000,32000,2024-08-26,13:44:00
TRX00612,C0023,M006,Chocolate Frappe,Non-Coffee,3,35000,105000,2025-05-18,16:14:00
TRX01753,C0100,M010,Roti Bakar,Food,2,20000,40000,2024-09-19,21:55:00
TRX01736,C0138,M011,Pasta Carbonara,Food,2,45000,90000,2025-05-28,17:01:00
TRX01138,C0104,M012,Caramel Macchiato,Coffee,2,33000,66000,2025-06-09,15:53:00
TRX02294,C0168,M014,Milo Dinosaur,Non-Coffee,2,25000,50000,2024-09-25,08:38:00
TRX01242,C0141,M003,Americano,Coffee,1,22000,22000,2025-01-31,12:46:00
TRX02699,C0149,M003,Americano,Coffee,1,22000,22000,2025-06-23,12:59:00
TRX00764,C0125,M006,Chocolate Frappe,Non-Coffee,2,35000,70000,2024-10-27,14:56:00
TRX00366,C0069,M010,Roti Bakar,Food,1,20000,20000,2024-09-21,11:47:00
TRX02624,C0104,M015,Cheesecake,Food,1,30000,30000,2024-10-02,20:48:00
TRX02502,C0106,M001,Kopi Latte,Coffee,1,28000,28000,2024-09-16,10:23:00
TRX00795,C0124,M005,Matcha Latte,Non-Coffee,1,32000,32000,2025-04-20,14:30:00
